Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Debt_to_Income_Ratio,Account_Balance,Open_Accounts,Late_Payments,Loan_Duration,Loan_Purpose,Marital_Status,Dependents,Previous_Defaults,Loan_Default
52,34860.08237783034,49889.649272781215,522.7121019564629,25,0.5400522721195801,27790.49840680682,3,0,33,education,divorced,1,0,0
68,103520.22356873752,48932.15284585048,724.2749565137495,21,0.3807563030350004,46648.2468248459,7,1,55,education,married,3,0,0
67,126733.41811900858,23456.209357464864,377.77178396839486,16,0.5381945127120451,35087.650932737386,2,1,55,car,single,0,0,1
35,82535.94375297282,16264.77997109145,386.7573386923417,33,0.3170293886961175,6761.1663757792885,4,0,45,education,divorced,2,1,1
63,96549.68058427493,39128.458569217815,644.6239784197287,14,0.49767571056357474,46791.391506428605,9,1,50,car,married,0,0,0
41,125979.53448598819,18467.280173481384,614.4581837058731,11,0.5350246495067659,8491.51114028381,8,1,53,education,married,3,0,0
25,103260.7408850183,41288.01620590984,384.70258801516184,15,0.5232196848553062,38154.51673627228,8,1,19,personal,divorced,3,0,1
47,56971.228519058335,29027.962867906597,768.7454347696555,15,0.5356825222785908,8278.640285851405,8,0,57,education,single,3,0,0
61,103566.24310433744,40726.72738557292,480.9826777556641,38,0.20977734830361675,49930.43351417344,7,3,37,home,single,0,0,0
27,105393.53508782563,17414.59458726547,501.8320416994674,5,0.31949206530765306,17277.187898202406,6,2,14,car,single,2,0,0
40,118092.8377057352,27861.229199921938,531.2530444590237,7,0.18728593552922987,25300.53678100893,8,0,36,personal,divorced,4,1,0
69,104504.90250681614,30381.07071209819,477.4860289064147,24,0.190270588721312,23875.037842252877,7,0,48,car,married,3,0,0
66,146309.05565496456,47439.86304740595,606.6002787499446,18,0.3439136539256068,5992.963038907677,1,3,58,education,divorced,1,0,0
28,53674.59704604822,16996.890957368778,513.7562477370092,18,0.5800438773546274,25206.73499973483,6,0,59,education,divorced,3,1,0
19,144130.88154804916,47150.97076782026,442.6890992699082,11,0.3959556531505567,8325.79372072798,8,0,47,personal,single,1,1,0
43,94600.73884200194,41218.651195957216,797.461177240926,8,0.526922548291986,40297.06007328782,5,1,26,home,married,3,0,0
53,110634.73685938945,37890.232433901285,469.5929070770851,28,0.5685919972613669,47957.35823706763,6,0,18,car,divorced,3,1,0
50,41935.391694262784,40409.16211333063,684.1689090078521,26,0.14328767943203566,40594.86362690807,2,0,42,home,married,3,0,0
64,75669.11296537284,32244.127064602562,490.9747236962929,4,0.181031995089774,22122.13577488749,2,0,57,education,divorced,4,0,0
30,122325.49757558071,15983.600470811863,539.3709927826095,25,0.24542089008902815,1116.1984507651498,2,2,26,education,single,4,0,0
57,114829.32181187884,13527.273597793373,429.76893787073243,29,0.408388533996486,2795.529572310428,6,0,24,home,divorced,4,0,0
42,34816.72657984922,43985.36461326757,713.7812906629898,13,0.1308646092480457,25256.722101970765,5,0,33,education,single,3,0,0
21,95591.31161966936,37631.273116812496,705.4617882844392,32,0.49332725492973406,34294.87776567513,6,0,55,personal,married,2,1,0
59,40593.383156209136,14594.192724242706,312.2319701944551,34,0.13189435846131944,41156.189192713864,6,1,34,education,married,0,0,1
36,149502.7715013795,32679.20146434807,333.1067221657105,10,0.1792159037823923,30377.044033142105,4,3,14,personal,divorced,2,0,1
35,137675.59062399535,25139.591663640073,807.3070501097168,3,0.2908539320850939,48937.34318593169,7,0,31,car,married,3,0,0
54,32529.679251424433,12139.482648339226,788.854765980818,32,0.37885992832401383,25195.123582348708,9,1,30,education,divorced,4,0,0
47,133037.9494683157,28933.569921072394,578.3479560281917,5,0.540752336970167,30401.4111979068,7,0,57,car,single,3,0,0
36,140331.55206700892,17668.359160988777,571.3465653570851,27,0.5818648892987309,12275.013835347892,6,2,59,education,divorced,0,1,0
40,72425.7867076146,9330.98558709072,746.8332959110859,9,0.5423210620224045,17643.36359820292,3,0,41,car,single,4,0,0
33,116340.1986057319,26013.123434543486,376.1475807866834,35,0.1535223288424599,34473.455212857065,6,0,53,personal,divorced,4,0,1
18,83052.44954493348,31554.884844210283,659.5345167402775,25,0.41561474262732,30480.42534946456,8,4,43,personal,single,4,0,0
29,108627.8981491613,7110.788467151773,561.7906469679928,29,0.3208572860600375,19112.79511936942,8,5,52,personal,divorced,0,1,0
41,70838.08851578298,23094.173723494856,708.8320661235925,21,0.1628961090556281,6487.11570824834,4,0,50,education,married,2,0,0
51,68707.1083959922,16594.786392650836,316.55653522159474,4,0.3775561856262677,17788.145527330144,5,0,41,car,single,1,0,1
25,80932.06666290949,6379.276581825459,625.9990523481662,1,0.278329152792714,3163.6239058801807,4,1,35,personal,married,1,0,0
35,47468.13103830014,10654.814732517762,606.2005183685567,32,0.27289391964817544,29457.594072904238,2,0,48,car,single,1,0,0
65,129736.67573224592,11256.53714682699,762.4665812740519,15,0.14722255935560283,16827.75833697404,5,1,23,car,divorced,0,0,0
22,71843.7474433964,13229.341165308702,672.2599636552653,6,0.5894264828353573,19612.576918059156,1,3,55,personal,divorced,1,0,0
43,78017.94646870141,41151.99071470645,784.0881971176007,20,0.46297995011191007,29179.322831977428,2,1,28,personal,single,4,0,0
47,137286.55352425735,24777.133991516264,788.0003269034073,34,0.24016710567020946,29483.1021077174,7,0,20,car,married,3,0,0
30,89594.85768758056,11618.86965216741,524.4902004948448,21,0.5587375786187508,29828.822259004082,5,1,26,personal,single,0,0,0
36,95310.46912210356,9513.363511755017,375.5887735634972,21,0.5740435981651048,25087.969255845805,8,0,36,home,single,2,0,1
46,144779.7749732518,18407.320642806757,646.6560107022035,5,0.5051874216583465,24917.99923801946,6,2,23,car,divorced,1,0,0
20,136407.1659773987,40910.69834170035,780.5603541246808,32,0.429657582055643,41239.75276904528,8,1,25,education,single,0,0,0
43,50336.00506661274,21400.693157283957,341.2243393071184,38,0.2881883098612943,23910.16820389596,2,2,31,home,married,1,0,1
57,86785.80359017261,12195.381213227214,606.8578001965652,24,0.31717325387538653,27265.477865241515,8,1,57,education,single,4,0,0
29,146555.54729142546,23185.228169577196,363.24973966290315,17,0.32750562671718475,49423.26394862084,9,0,56,personal,divorced,2,0,1
19,74683.95578743232,29989.020077917587,314.84779546536106,34,0.5743813275255167,9871.45253295981,8,2,48,personal,single,1,0,1
28,74588.77302194401,6331.288263710623,673.7994446674584,23,0.48006730234794603,36594.62815629344,7,2,38,personal,single,4,0,0
61,53403.62781469852,33243.88106480779,675.0172865296902,39,0.2460071516684769,24186.171660378197,8,0,41,education,single,3,0,0
45,43718.77369429503,22779.533885665518,630.3619247479991,39,0.4123202934773851,41696.54231374482,2,1,36,home,single,1,1,0
35,118836.5748907178,5437.664380903747,772.5725421459885,22,0.39695026835765357,20797.595568150045,6,1,51,car,married,4,1,0
30,122403.65624418198,35325.02295258714,344.48204188641307,32,0.5060634996530938,15846.48192400035,7,1,39,home,single,0,0,1
54,146281.55562035998,37057.443600319166,357.89314393431766,28,0.14765419799127746,11181.523537629091,9,3,28,education,divorced,2,0,1
39,122810.18530864356,33297.79048514073,775.494490888696,9,0.4506357957589161,43739.62060167593,3,0,37,personal,divorced,4,0,0
29,59202.29928403185,20386.859791929,576.8021959374447,14,0.2655849201626176,36198.09469512023,6,2,18,home,single,4,0,0
19,34813.98939462185,28832.21843296825,450.1790448610305,9,0.16481602035619455,4768.122137345239,8,0,58,car,divorced,0,0,0
54,148252.48612435925,22422.09677600459,705.9863378919081,25,0.4658866655382926,35961.021575575556,4,0,50,car,single,4,0,0
24,70854.08346523269,36527.97785718625,791.9220474324211,39,0.2658230119342099,2715.765926282633,5,0,31,home,single,1,0,0
43,67436.58509189049,31261.10838051599,679.2818074116292,28,0.4650618718353452,9899.694372283077,2,3,54,personal,married,0,1,0
43,138714.62516992592,8680.96012223524,735.5629281731469,33,0.1812184750304914,30047.087606090874,7,2,19,education,divorced,3,0,0
41,100211.98782539833,33939.21011985488,455.37348210735587,17,0.5929639122385203,23712.006279438614,8,1,39,car,single,4,0,0
29,55784.54086189615,35925.728645201074,458.82644767579836,1,0.501704007840217,42183.69549032025,6,2,26,car,married,3,0,0
33,136691.54912594875,21681.598127661473,775.2681341950479,24,0.24457589299815027,30786.628534477342,9,0,28,education,single,4,0,0
40,149203.3026065692,44410.3601431867,638.1745667603684,20,0.47026212703095316,48283.75355425525,3,0,38,home,divorced,4,0,0
57,40401.42733809969,42935.645968023324,428.78951342055507,30,0.16789993787982668,42903.99381955062,9,2,37,personal,divorced,1,1,1
26,133470.19539629848,12882.493575488203,588.2889985042167,21,0.42671872608438544,17670.549575539408,9,1,53,personal,married,3,0,0
49,76861.88372212727,45691.983881864086,677.2232593097372,8,0.12981843235199217,41873.3963679238,9,0,26,car,married,0,0,0
32,92888.69358080452,24839.256717278487,420.2019946879334,26,0.2666937298834756,43626.829314262875,6,0,24,personal,divorced,0,0,0
54,139777.9170917977,37568.7343685432,660.1985245142548,24,0.5892312726609432,48516.52453765637,9,0,31,education,single,3,0,0
30,146805.50349301408,41634.36531352562,323.17966739977226,24,0.16046018710406132,1615.5834413639172,7,0,28,home,single,3,0,1
22,61459.66924905592,27730.058948136044,467.0303926522887,26,0.39871201622049424,43862.47094367795,8,0,36,personal,divorced,3,1,0
28,55542.09251518965,22959.58727168671,670.6844964493631,9,0.13530269298296363,4424.870467645644,8,1,58,education,single,3,0,0
27,39661.98703098142,46195.311587679425,382.1419860194459,29,0.43470060576468117,26877.67785495846,8,2,32,personal,married,3,0,1
69,97415.74231945656,15388.409882094043,422.2094668533744,3,0.23933107648027305,21318.513447870602,3,0,19,education,single,2,0,0
30,31632.52745408019,16563.6534973615,783.5013096971142,20,0.25498780072879745,46074.19943211621,6,0,28,education,single,3,1,0
58,79427.79571319239,21272.91413060467,670.8766046873847,29,0.2689012676476089,20852.440165120755,7,0,47,personal,divorced,2,0,0
63,38806.081998241025,43675.96000867545,574.4052906411705,32,0.2025784073128046,30206.09101912793,4,2,45,personal,divorced,4,0,0
67,78627.09395152007,47245.471889588414,415.99136567009873,25,0.5708286925354991,34902.05494485666,4,2,55,home,single,0,1,1
32,34791.86271187311,14903.047163968784,487.77531112024195,1,0.5529159211976751,1932.4580731254468,7,4,59,home,married,3,0,0
59,130226.07127305226,43874.156643406044,615.8817740580475,22,0.5350076149919455,29955.63142885118,2,1,21,education,divorced,4,0,0
24,55168.67927262791,16619.13317608562,385.42192664756766,30,0.153222773373394,26381.599931164546,8,0,42,personal,single,1,0,1
57,69397.04524294945,48678.85610374496,564.9592439440039,3,0.21672241925337712,30106.42334145079,6,0,25,personal,married,2,0,0
45,134405.75959276702,31883.355139171203,524.9359167759123,19,0.40611292965587964,4711.458844728764,9,0,22,personal,single,3,0,0
49,119551.92735986461,5318.891035132207,562.1780377851901,24,0.5851855006949138,3722.360131091526,5,2,22,home,single,4,1,0
52,56284.603397047016,6535.845683203005,358.05845170416467,0,0.402408691152342,9699.67253497479,1,1,40,education,married,3,0,1
32,38627.93023889953,11636.803886211881,358.5733978747657,1,0.26355088083741796,43605.53310720148,7,1,27,personal,divorced,0,0,1
65,115880.85322264074,13440.792101844052,830.2610240104767,5,0.5087020556150652,18467.08235019461,4,0,48,personal,single,3,0,0
53,76884.30608257312,39542.86052719685,838.6522535486228,6,0.16771527494978325,22267.594990146914,4,3,30,home,divorced,1,0,0
38,121929.59989418654,15024.464438762745,534.3905618515,3,0.5408709417273239,20118.14776430522,3,1,33,education,single,2,1,0
23,83435.37268502524,48611.37290224369,733.9474995079605,17,0.5873383950597646,36004.136373234425,5,1,35,personal,married,1,0,0
18,71520.28955667317,33625.042574132225,660.6852848076924,4,0.5838263269748564,13714.3020109801,6,1,54,car,married,0,0,0
21,84144.64898548758,36163.2879164083,364.3042700401139,24,0.1738482817078977,4351.274249483925,3,0,55,personal,single,3,0,1
28,119827.0782804812,14801.743367834339,463.1732615340838,0,0.37480375341479977,19530.569776990265,8,3,51,education,divorced,3,0,0
61,138266.4343848449,45171.78413427881,472.50827475448625,33,0.39245951482242125,36663.94122418471,2,1,50,home,divorced,0,0,0
43,35972.06359062906,35051.655776896914,627.6759391725732,2,0.19745929521013963,45833.43353668386,7,1,20,personal,divorced,3,0,0
54,92893.38494723462,43898.25309538387,618.9871917729586,16,0.3733886736134381,3490.2566398651934,1,1,40,car,divorced,3,1,0
40,33940.25149006531,48041.64937540521,807.9297815365155,31,0.4232687869865368,40714.309923111905,9,4,59,car,single,3,1,0
46,86209.14540292305,10653.84396993184,734.5199726869507,23,0.2644808723735297,4242.827592554144,9,1,44,personal,single,4,0,0
38,136233.93949162803,9346.425362102556,771.2662155316355,1,0.25784038325147507,17202.37027795729,5,2,53,education,married,4,1,0
65,73390.83197043717,41153.352196533604,790.1757374860551,0,0.13011924988899018,2092.77487716813,2,2,38,personal,single,2,0,0
62,141894.0505296772,43975.672659237665,740.7021699052392,33,0.5784127799622021,45665.54324892054,6,1,39,car,single,0,0,0
62,105673.01659807313,31269.263939509354,483.0846935814092,7,0.5018079640044811,35632.660764806235,5,1,45,car,single,1,0,0
66,142098.64125516076,21470.024648773426,418.257134233975,8,0.47972456545223285,19087.626371064507,4,0,56,personal,single,0,0,0
44,120859.99504950237,34368.33362338507,614.4720359115759,27,0.1108894599709255,19495.372563302735,2,3,47,education,single,3,0,0
56,42412.21999785148,18754.88326666058,679.2625740493253,18,0.412154552296049,32352.300311571693,5,1,43,car,divorced,3,0,0
57,57738.16410752125,15727.356146906068,512.6123829297412,19,0.19031426772895496,5392.766938539677,8,1,29,education,single,0,0,0
30,77300.45455002075,26966.534428726947,766.5862574804806,6,0.43085876565264847,8107.382936492269,2,0,37,car,divorced,3,1,0
40,50412.82584144912,14726.922242287086,828.3116260498908,34,0.41057774548771275,42513.98636785458,7,2,27,home,married,2,0,0
33,89389.39257319926,26766.66237418278,613.1676493755435,18,0.5259626788319556,10913.341220218661,3,0,43,education,married,1,0,0
47,86564.17868417887,48047.29274586074,551.12563421892,16,0.2277170476574005,36606.65348756328,6,1,44,home,divorced,3,0,0
21,144751.10376328573,42790.28160278257,763.587914318385,39,0.11373088947712626,12064.342238282836,4,1,35,personal,single,4,0,0
57,82047.34594751733,47373.391377501,313.34825084416264,17,0.5570554396879626,5319.169542545713,6,2,54,home,divorced,3,0,1
33,124275.21651455974,41284.80386813114,370.95693870883645,6,0.5543180142399096,45101.585800470886,2,0,17,education,single,3,0,1
48,143029.26538217757,20963.792117582452,765.1117124534474,26,0.32792977052437966,45181.966375490185,5,2,25,personal,married,3,0,0
59,135238.65971687826,41542.03573482016,702.6157221063959,38,0.1390440294635619,30660.282983662488,2,2,31,car,married,0,1,0
42,55040.11494139102,46531.20845989463,528.8751840123793,29,0.34898449441724233,23639.65837587182,8,1,37,education,single,0,0,0
61,89523.58731042531,47616.61045266745,788.8685217484228,22,0.36200711038838995,28085.236198342238,9,3,25,personal,married,0,0,0
29,71728.77387551108,35743.90328082487,493.3020582049629,19,0.5108627358866562,20998.24390949365,8,0,51,car,married,4,0,0
43,77983.04341646587,14511.498971680092,648.6149468268046,22,0.4585507221830978,38101.556184416295,1,0,59,education,single,2,0,0
54,73296.81914949015,6787.811901411088,648.8839586792537,25,0.13540228796429513,37973.474638833235,5,1,55,education,single,2,0,0
65,129163.1052210005,11624.01026720701,401.3825409378299,13,0.4526688054600687,41130.000877220285,4,1,58,personal,divorced,0,0,0
50,84256.6866146937,48449.61130522755,456.66845489023194,30,0.16786973426564342,26623.37788909474,4,0,35,home,married,3,0,0
45,92843.31986936257,25794.357088674624,803.8038074828471,26,0.14473601352474372,40265.7512187421,7,1,18,personal,divorced,0,0,0
26,147893.68284564896,43474.370667442585,400.8781695863794,8,0.2993035657174442,8630.21122574803,4,0,14,education,single,3,0,0
29,37197.51266298197,25926.986910123098,395.46604201619346,22,0.13868180341708777,2476.6017646939126,1,1,51,personal,divorced,4,0,1
22,88554.91677488986,34736.79125569278,563.7885105536307,9,0.5146344968924985,32754.599381332915,3,0,37,personal,married,3,0,0
69,122887.40483353393,6086.334970505014,350.70855253081254,22,0.33156459250334114,6168.324876373728,8,0,31,personal,married,3,0,1
45,48139.43498258718,16243.922422371505,792.0444039414053,9,0.39350187783105894,27982.82564309212,7,1,36,personal,divorced,2,0,0
52,103383.79135377287,24632.117601916518,355.0820260718591,1,0.38843226175210666,36335.12279505189,2,4,41,home,married,3,0,1
22,58735.77354413601,33378.39712193734,639.106612262437,36,0.5890548931749792,20947.18588513662,7,1,57,personal,single,0,0,0
51,134088.4935869481,12718.453462393034,486.880021044925,39,0.5578912534731528,3149.762898668407,2,0,43,home,married,1,0,0
